DATETIME,1_FierzaStorage,2_KomanStorage,3_VDejesStorage
2023-12-13 21:00:00,350.0,360.0,30.0
2023-12-14 01:00:00,350.0,520.0,40.0
2023-12-14 05:00:00,350.0,600.0,100.0
2023-12-14 09:00:00,500.0,735.2910709,100.0
2023-12-14 13:00:00,550.0,810.1565849,80.0
2023-12-14 17:00:00,550.0,1200.0,100.0
2023-12-14 21:00:00,700.0,1254.743973,100.0
2023-12-15 01:00:00,999.5512464,1549.847719,100.0
2023-12-15 05:00:00,1000.0,1250.197364,100.0
2023-12-15 09:00:00,1500.0,900.0,140.0681747
2023-12-15 13:00:00,2000.0,800.0,114.7126733
2023-12-15 17:00:00,2194.508436,700.0,110.0
2023-12-15 21:00:00,1700.0,550.0,90.0
2023-12-16 01:00:00,1200.0,500.0,90.36459464
2023-12-16 05:00:00,1200.0,450.0,89.54888778
2023-12-16 09:00:00,1000.0,400.0,100.0
2023-12-16 13:00:00,1000.0,400.0,100.0
2023-12-16 17:00:00,950.0,350.0,100.0
2023-12-16 21:00:00,844.683354,299.8642605,100.0
2023-12-17 01:00:00,700.0,300.0,100.0
2023-12-17 05:00:00,650.0,300.0,100.0
2023-12-17 09:00:00,600.0,285.0,89.57606678
2023-12-17 13:00:00,600.0,285.3554623,80.0
2023-12-17 17:00:00,450.0,250.0,80.0
2023-12-17 21:00:00,417.2568359375,289.7763977050781,22.88137626647949
2023-12-18 01:00:00,401.8205261230469,255.837646484375,14.33000659942627
2023-12-18 05:00:00,373.03033447265625,264.868896484375,10.17705249786377
2023-12-18 09:00:00,354.3602600097656,215.1240692138672,10.818942070007324
2023-12-18 13:00:00,339.4478759765625,222.1394195556641,7.481799602508545
2023-12-18 17:00:00,330.0252380371094,219.3036956787109,8.430245399475098
2023-12-18 21:00:00,305.76983642578125,278.1730041503906,4.5416178703308105
2023-12-19 01:00:00,297.943115234375,354.6160888671875,5.439122676849365
2023-12-19 05:00:00,296.0709533691406,236.11959838867188,3.963691234588623
2023-12-19 09:00:00,292.1868896484375,202.8360137939453,5.199916362762451
2023-12-19 13:00:00,299.6390686035156,195.5287322998047,3.87347936630249
2023-12-19 17:00:00,296.5420227050781,199.0716094970703,4.957032680511475
2023-12-19 21:00:00,282.51031494140625,172.64584350585938,2.8658900260925293
2023-12-20 01:00:00,277.6997375488281,165.74160766601562,4.336108684539795
2023-12-20 05:00:00,269.80615234375,161.32789611816406,4.541284084320068
2023-12-20 09:00:00,267.3218078613281,161.14407348632812,5.024667263031006
2023-12-20 13:00:00,262.2606201171875,163.04135131835938,6.301543712615967
2023-12-20 17:00:00,265.84686279296875,161.39356994628906,7.33235502243042
2023-12-20 21:00:00,265.0313415527344,155.67527770996094,8.365962028503418
2023-12-21 01:00:00,267.3917541503906,143.70843505859375,8.974726676940918
2023-12-21 05:00:00,265.73406982421875,146.90118408203125,9.706864356994627
2023-12-21 09:00:00,264.1615905761719,144.4369659423828,10.146979331970217
2023-12-21 13:00:00,262.3188171386719,147.77114868164062,10.580427169799805
2023-12-21 17:00:00,262.5819702148437,146.07681274414062,11.021982192993164
2023-12-21 21:00:00,264.338134765625,144.65357971191406,11.98653507232666
2023-12-22 01:00:00,264.6780700683594,139.85401916503906,11.37840461730957
2023-12-22 05:00:00,261.33740234375,137.23988342285156,10.967575073242188
2023-12-22 09:00:00,259.5460510253906,133.46615600585938,10.275540351867676
2023-12-22 13:00:00,261.63104248046875,131.97998046875,14.170031547546388
2023-12-22 17:00:00,264.4135437011719,130.5631561279297,36.19964218139648
2023-12-22 21:00:00,267.12518310546875,129.14370727539062,15.589941024780272
2023-12-23 01:00:00,267.72705078125,124.98065185546876,8.177399635314941
2023-12-23 05:00:00,264.9400634765625,125.59780883789062,8.736369132995605
2023-12-23 09:00:00,263.8835144042969,122.32823944091795,9.55498218536377
2023-12-23 13:00:00,263.698486328125,122.78865051269533,10.07084846496582
2023-12-23 17:00:00,263.5317077636719,123.28435516357422,11.054156303405762
